packet_rate,byte_rate,avg_packet_size,syn_ratio,ack_ratio,udp_ratio,icmp_ratio,unique_dst_ports,label
3543.9892546455108,251280.40595373555,70.90326406163723,0.8659512878592209,0.04965213764041479,0.0017156939018173668,0.0,1,1
182.75889631732986,95544.478242964,513.3559659534724,0.021592209986926382,0.7507951901837978,0.11038791189437745,0.010723343307162318,19,0
185.66149534728368,139811.6303061382,721.4673406225363,0.019912180292909188,0.705203631977482,0.1477141108932104,0.01721740247109344,10,0
134.7200986430225,83526.53918533318,650.2466469820928,0.07726819501609017,0.7575257176483057,0.21520714711871086,0.018871106324607596,4,0
137.3970156830647,65639.88218723355,483.916356033858,0.04958231993216888,0.8266430943633397,0.11207664517073586,0.0007853043926286074,19,0
3581.5560753526806,235763.950423117,65.8272397424075,0.9563830222419255,0.013046515800564679,0.019755517783097445,0.0,4,1
215.54659443135182,145742.18086172605,647.9934689232946,0.031236988054039322,0.8189294556391291,0.26380607453233806,0.01383311303733083,14,0
188.3579067034538,123402.57862586806,631.6405190426542,0.03823989168342197,0.6160655631790878,0.23903556210996946,0.015289036124593383,18,0
2433.593275925319,170081.53171419317,69.88905393384746,0.9219999551116592,0.00177183828886196,0.04263644683383755,0.0,5,1
42.640245560062496,18278.17048430378,411.5529527381231,0.053142014456302754,0.6689600852669488,0.2457631450755216,0.011935528399233793,18,0
72.21594347957713,29077.00712448956,391.1653814624694,0.059270839025773146,0.8216685409617489,0.26766419384673906,0.0020800135166092137,9,0
494.96229435859914,42881.33538492483,86.63555966519218,0.584730325739859,0.1012518459135618,0.3018986778603675,0.05621751721905624,366,2
136.72535339657566,76342.4576819278,563.4203594152345,0.012490104192382783,0.8461021860224208,0.272632783715087,0.012660600406579816,14,0
182.37605542435597,66106.23081414084,375.323008779145,0.05757705869287031,0.8561762677064795,0.11431680915988912,0.0014740923568763399,4,0
133.992288098573,98396.76154399209,701.1032923803357,0.0792742268991987,0.8797691154939185,0.2937263559355535,0.01279301638274156,4,0
1721.9397097848687,101075.61541163448,58.69869591674752,0.8960701474001714,0.03784653264742923,0.0019622122348283365,0.0,1,1
159.68269096575983,74898.97062300457,469.0216039914653,0.05520075303457376,0.742959714443981,0.10878870601543275,0.006241280893040413,5,0
306.9238511703285,446500.56035825686,1454.7600606981496,0.019617927576231965,0.9585451327427443,0.0007376370569028224,0.0,2,4
447.3168437870619,24739.38061461979,55.30616823004452,0.657559280152417,0.12265816597976704,0.2325057251399846,0.06429511244146054,134,2
5408.669784985967,7576997.221122014,1400.8984690015925,0.13755264571296857,0.09192026424997896,0.8166217836671475,0.03142935711385747,15,3
119.9494346274863,172049.4134083767,1434.3495152160706,0.020120984227822568,0.9279287306680537,0.02751208093106698,0.0,1,4
120.55773124877518,38818.52224543897,338.6596932950102,0.01386057868972628,0.6539060594625284,0.1895849167028157,0.00041988141702907765,5,0
183.7830343016349,94273.80852754,509.00465232855265,0.02887961465305563,0.8471774077979204,0.2623684265251856,0.007085479279084697,3,0
246.3616649229271,367916.830559578,1493.4012995677667,0.014939663572178593,0.9381683064162669,0.03812369737460052,0.0,1,4
153.55904666016136,59480.66749281672,400.78103856956426,0.03606690365414045,0.6971394312719525,0.17771163796700246,0.0036718214060888423,5,0
158.12747295366876,222984.3222867598,1410.155478498629,0.010689454397833113,0.9748347675798454,0.0043194026688095424,0.0,2,4
159.38580655023512,95437.77182725603,595.0017116426405,0.06149882537143777,0.6756006947139347,0.16466443180566936,0.017432735410401103,19,0
3752.9814009615075,4254204.609687232,1133.5533420435584,0.07666027231952977,0.12425290694468466,0.8397747352187763,0.023953758018788206,5,3
1277.82131835715,85233.17002414481,66.70194713430365,0.8748592550352511,0.002475449254249024,0.0011103227702578822,0.0,3,1
5458.493430280521,5180136.893226576,949.0048782490446,0.07462538831432161,0.06988742762198148,0.7848260393713603,0.036623474822620905,20,3
49.83678465213548,25855.90477199878,507.4871072020221,0.02962341225540647,0.7924737819581466,0.08587962758423656,0.006122746817591864,10,0
150.41975779238544,94150.23411496454,616.5492500439815,0.011825830067930528,0.7536425767377406,0.2227843624393695,0.004150602708256044,13,0
147.0312526045813,119524.41957920927,843.7429494378604,0.034928988506320265,0.6871397441050316,0.2912317370525383,0.005105930400860213,11,0
198.47625956678377,133127.71918847633,700.2326713196546,0.07729046740569541,0.8652714641771729,0.2508089106908849,0.010348781428038476,3,0
5049.730950759195,6279348.88100962,1243.5016721169193,0.1104863518282884,0.24101673345601132,0.7598925346850016,0.05689848341045571,22,3
105.75570737721046,79243.84829813713,758.3392639510434,0.059017054402789336,0.6820802205201068,0.1154615460239089,0.0025952661459599227,19,0
157.13715626199323,103923.96909305434,658.5839220783132,0.06223826074584406,0.6100456429863943,0.30980323698687345,0.0044419241585870696,14,0
145.94277840075185,53433.9906379311,357.1518268982808,0.05598686093869977,0.8678520939033683,0.09654992392554108,0.0011410944230250864,9,0
141.05428884869355,55959.235417880736,389.64327532004495,0.01644339568812365,0.8430504383272447,0.10163296334128136,0.00472388716582338,11,0
2246.913768910783,154069.77449343065,68.56950926430868,0.935223113893663,0.004833188077475431,0.03385591681854096,0.0,3,1
68.95242798710282,18901.696351525505,285.4326961761879,0.07184560985737867,0.6206380096136457,0.16525774081870553,0.005006331420145072,14,0
101.36076100158937,34075.55125700755,333.5697057092953,0.012515959165771947,0.7303674450770888,0.21023471232981839,0.005730825042565688,19,0
5665.563993248043,6275417.707562197,1107.6421897344994,0.17981699664168344,0.06378179856031788,0.9103835707486084,0.14066579874790047,6,3
179.3936383851428,123468.00804680475,708.8919436753903,0.02377530935142596,0.7799223764252714,0.18993984552217533,0.015845799066618045,16,0
282.0843792581659,410009.63722122216,1453.49997153149,0.027144914762491118,0.9499045052613173,0.02433123085549856,0.0,1,4
160.8149811454196,52453.603305260884,313.17034943981287,0.04096465608117732,0.667140460564073,0.10252958961951002,0.0036573199421461467,15,0
113.93904720853753,83638.01217809638,766.1992393020911,0.07459737352429063,0.8439117992966777,0.285399084485972,0.003970855513409313,17,0
203.10293072963387,115028.65667965505,567.0170859766479,0.04063900041550242,0.6077701674368188,0.1198290793967028,0.0011837817660811157,15,0
44.722585125792406,26786.80176042017,618.157897999965,0.03528699558287073,0.8413649605164046,0.18184115355110614,0.01831382700103275,12,0
46.197450938593875,28061.973661251912,584.7292243489658,0.046032114576898264,0.8069488000904499,0.15162438517221816,0.008962617197495356,13,0
213.63094785185928,72327.17468800831,328.10258274101955,0.033909051352619055,0.837851047275933,0.31802135588109015,0.006973348204234957,17,0
8268.356289663541,9300428.332845736,1124.8219122429946,0.02346993847433007,0.11108729472211348,0.8962415811498754,0.13171665119352216,23,3
135.65547147766392,108144.71678537733,830.4067357158467,0.047859433577776805,0.6370878527623257,0.29359471123178116,0.011754967731852308,10,0
7022.761329345005,7371876.549346423,1049.7119585344044,0.07142855219021078,0.05051157047353105,0.7195529691457446,0.04320547207245291,6,3
149.7399498558641,47065.7956653537,324.86299078005436,0.028118121704849633,0.8096482784660552,0.11935090851633795,0.016932641065861356,13,0
656.2603322254936,42946.42973869829,65.44114832151965,0.5516115650408289,0.08520266078809056,0.3236360137977866,0.05508938202302261,377,2
82.1985252459068,45871.59552005233,583.3461869123375,0.03975326156618521,0.6352514081940057,0.0915137086585298,0.019331153868552994,16,0
266.2189591052878,393910.81206902326,1479.6497341619993,0.02436501946338701,0.9823349207306591,0.038080805006161234,0.0,1,4
179.1249792788388,145935.48755108935,836.4748122491127,0.07036391283747133,0.7741107441656169,0.27615062278127717,0.013031718045356105,14,0
193.55222863312045,110278.35729033772,559.6002401045198,0.01599512661118425,0.6500168796755279,0.17705028817189894,0.009896781356397497,18,0
198.6368670984098,87118.53423546633,441.31967055374867,0.03484965287268475,0.6203131636362625,0.24156901904379424,0.016503858696113802,19,0
856.6973922784911,52314.637034467974,61.065479486672444,0.8222732484989929,0.13796634263705276,0.3097168906533867,0.05390816750681228,128,2
4299.642300692289,314963.4248910084,73.2534017632806,0.9808368877849629,0.041030487907611796,0.0023217030307333187,0.0,4,1
36.944436891138025,20416.916107584755,549.0781587126996,0.014599604759984668,0.817147732674603,0.1887893203395266,0.0104878053865516,19,0
64.03266398982147,20726.07239551961,338.85752137856707,0.04052291080390652,0.7744812628540679,0.2817328056203034,0.013652897645862628,19,0
5470.110006634034,5947941.947642654,1087.3532598849229,0.03410688817405803,0.20675167761061825,0.8038338926756056,0.13563702233642946,4,3
206.02952886633503,124713.5689444624,577.0154267792893,0.04564601696936778,0.6324385707243829,0.1929131002580073,0.003646575251101425,12,0
294.7895658714826,440378.0599202102,1493.8726159398698,0.01964938500729657,0.9298345152379311,5.837575633811376e-06,0.0,2,4
1799.6008940534816,131871.67235054556,73.27828786165657,0.9460567082514815,0.034348121866416156,0.04610638093394848,0.0,5,1
147.98362127576013,110025.96127741301,762.830548483948,0.061758902257857316,0.8186885972134973,0.17538446537289815,0.007679069057668442,15,0
54.32940211649934,15874.092585596905,289.8229141708476,0.065263522040369,0.7552406308116432,0.2752033964479701,0.012446062809350282,3,0
204.94646143085433,171206.7162507549,831.9989043852324,0.042074336367655125,0.8646047863895783,0.2416663596792068,0.0012979855907681891,14,0
161.5618692436951,111238.29277000717,722.2905325250907,0.051015417739166735,0.8188683469757181,0.17029761161384055,0.008654831657093794,7,0
141.2061716726294,63810.50835478072,433.43823798098936,0.030282562214526756,0.7115633945614458,0.2817629866770994,0.008765491650935887,10,0
86.50624560368442,73474.73831907801,811.9043777337603,0.07076865278549484,0.7601694545249517,0.18086918495872412,0.001159848371399097,12,0
6489.332802763609,8727504.845478304,1344.9001786071944,0.17909443757780477,0.21084482507929309,0.8430859438201144,0.0652417771454176,9,3
40.40953910547428,21460.84746790788,520.2859214842795,0.042388148218147896,0.8258188649094687,0.12311487580739161,0.01919188410055481,11,0
1201.3376721281077,72617.50084178273,60.447201920459705,0.9103213851372663,0.006362666065903139,0.037458223019359506,0.0,1,1
4706.335018633915,4796087.35954383,1019.0705380204674,0.18034486746623005,0.18999909654366537,0.9204607657637005,0.1387870449839883,22,3
98.56813337391833,72784.66520945323,747.6846455536161,0.0688019915558471,0.8703230768354968,0.18452869842059996,0.011186983836965588,4,0
171.39868609874668,240819.83061008522,1405.027285164505,0.020773210926454753,0.9629036216938409,0.035114296640214065,0.0,2,4
171.79962438812458,47300.754879014115,284.762181378119,0.0506557780897433,0.8000285173704419,0.29999434464653985,0.014109933038692478,18,0
129.1604003045083,83401.78296766884,624.02503633742,0.0376135615944332,0.6144008118520686,0.2313761176199594,0.019737564582403416,13,0
99.03392192562808,39532.80611638349,395.4213621468622,0.03543742529157827,0.6467007104818244,0.2480207390154231,0.01673616619764753,8,0
73.24065027354477,20481.236147445088,291.7621922025757,0.059685791607648926,0.6510626065637349,0.13499340930403506,0.007545130016473716,4,0
187.03512672633835,128569.64075478404,694.8010249062247,0.0693332449660211,0.8576723100312968,0.208847904100247,0.004299049003138416,18,0
104.34953172569143,52137.27887826425,491.0199662144461,0.036370016067166694,0.7626826654740496,0.20364627459474985,0.010489212018019629,17,0
116.52754165644448,75622.37757191765,678.2749990788294,0.03699451722944379,0.6827990156626776,0.0840786199009114,0.003919453224665201,12,0
157.7594568497295,231161.57947316015,1465.2787483500804,0.02470824359543052,0.9346488576367149,0.033043215858470816,0.0,2,4
558.2187572670248,46320.443902765655,82.97901727549474,0.6746796263678292,0.11506654506502254,0.14339992635157228,0.06851198400952896,389,2
938.1955630440119,76965.90682048,82.03610190903177,0.8074366353562215,0.14985109616657152,0.22600787414472762,0.014990387959262694,325,2
504.4874286077488,29913.50144707218,59.29484017000283,0.709166541095253,0.08647646338542664,0.1396764832685761,0.022201931376318703,118,2
275.3142344915162,386322.53957465163,1403.2058323760814,0.015473081925639096,0.9635466763683983,0.019516932849106758,0.0,1,4
116.35171926151777,44152.89988545762,399.2940240721683,0.02690543587992429,0.7427224880489982,0.1711903885423406,0.008969704560052676,14,0
179.69772345673462,102586.47651050301,574.8850617722945,0.029610905013719012,0.8355834698697382,0.12794033540790803,0.014424825499857184,11,0
39.545010858974585,27329.080926672414,709.8388513319312,0.011697705523027855,0.711235782515757,0.19582569934216132,0.003384604618002538,5,0
189.82917358848394,269410.65381366276,1419.2268170418179,0.018167013622733076,0.9705844133588648,0.0016545055426710497,0.0,1,4
681.9138793978511,39172.09112267565,57.44433762994484,0.8572433785844196,0.04530343115380086,0.1533746962868199,0.05928216650829744,377,2
762.7973189559502,63668.51710194982,83.46714850688474,0.583067229690119,0.06664466860539422,0.2208866691145191,0.0641874512809393,250,2
778.0501813142704,73052.77303125299,93.89210977093197,0.8060791662383795,0.088205987323317,0.25122566581238337,0.059658936777280736,322,2
87.96894049571006,32968.12946496275,376.2497949392101,0.03149614203521741,0.6098445900759344,0.15755485214706014,0.010882172478789372,10,0
194.805709782268,69442.74235358926,340.3871608634998,0.010349891758137377,0.7843066832295481,0.28556287636114064,0.018679152962535285,16,0
212.7219250780467,76906.68930095516,368.4714699201393,0.07526375518636072,0.6945514690699246,0.15888199413287862,0.012959091737963413,12,0
8991.873204400748,8168237.358787123,908.402195305587,0.03643465423584637,0.1367904427536344,0.7086044361141292,0.11553666539337455,14,3
4360.124563608459,274225.1185078243,62.8938725275487,0.8674683087975531,0.02965524012903036,0.0250211808860116,0.0,5,1
115.4912192983615,39896.55204025908,349.73707815967583,0.019559684869231028,0.6046590499765461,0.2603727335237663,0.004768474009907111,6,0
37.19992894795925,22658.123826064,632.424628078873,0.034022347092263185,0.7892197310279448,0.10352562573990365,0.0025450295956791157,4,0
746.0111394557368,55374.98497627379,74.22809398888253,0.705753048371742,0.1345670256089877,0.25924106639371913,0.02650375599356857,298,2
171.77728568558518,246749.59517812158,1436.4506587312303,0.029102972478211184,0.9459643232710979,0.010239875425628809,0.0,2,4
65.89642553525195,23728.048400744763,369.8264836291871,0.0356110192204283,0.8222261946900243,0.257101744994924,0.018509031845570664,14,0
60.46525204146249,35607.26025804487,564.0645710965204,0.021577731020904455,0.6746125080667559,0.29391628969249395,0.012528612276545644,18,0
2554.5050670472474,191799.62187168442,75.08288957648678,0.8589382453810573,0.01671288710828053,0.02572963854263079,0.0,4,1
149.62316952916348,67786.0921040504,459.1559662749387,0.044536821998631765,0.7884764093975574,0.21972317356250481,0.01865396249125883,8,0
213.23284956896717,72260.71196782074,345.2908207642949,0.06670877994032,0.6745243480943294,0.13162894329104982,0.016507559557379436,15,0
7984.453558811777,11753904.262549892,1472.0987699374975,0.12031511061737603,0.13646407345674938,0.8578832822946776,0.08321843587210884,24,3
94.14104697849437,67048.4082523701,745.2380873681927,0.033252458397608396,0.626420774312979,0.10047627781899955,0.013167791183448746,8,0
740.5423623731635,68119.71454710347,91.98624954932363,0.647283701275223,0.07506654061611379,0.20614934884378833,0.017842062889788516,307,2
45.58204082955565,20872.006511006588,450.14106590272905,0.033013208928811495,0.677871406915065,0.12426444574022358,0.009950328537488671,4,0
145.53922550189742,91955.24508955766,635.6962091885039,0.04406270305825677,0.8686749560039719,0.2558445659352323,0.00221203502965154,10,0
94.78918732357208,63468.57906351918,671.0647517586158,0.015703779329245778,0.6396054248087839,0.25895568404295466,0.006571390569636617,8,0
473.28881924493805,40246.16164511711,85.03509909514422,0.7428226752103146,0.05477487746857196,0.19182111411481517,0.05255075464169738,251,2
